Date,Closing Price,Open,Daily High,Daily Low
1/6/2016,1925.43,1934.25,1934.25,1911.61
1/7/2016,1904.33,1915.71,1926.41,1901.24
1/8/2016,1917.62,1889.42,1918.25,1883.82
1/11/2016,1894.84,1897.18,1907.43,1892.69
1/12/2016,1890.86,1907.61,1910.59,1888.94
1/13/2016,1916.28,1904.33,1921,1902.49
1/14/2016,1900.01,1893.18,1900.48,1882.02
1/15/2016,1878.87,1915.83,1918.3,1873.35
1/18/2016,1878.45,1856.03,1882.21,1854.55
1/19/2016,1889.64,1879.8,1889.9,1866.76
1/20/2016,1845.45,1885.36,1885.36,1830.06
1/21/2016,1840.53,1848.1,1860.02,1838.04
1/22/2016,1879.43,1860.3,1879.43,1859.54
1/25/2016,1893.43,1890.15,1901.22,1882.74
1/26/2016,1871.69,1881.87,1884.13,1862.98
1/27/2016,1897.87,1888.07,1902.03,1883.39
1/28/2016,1906.94,1885.38,1907.56,1877.78
1/29/2016,1912.06,1905.01,1912.07,1888.48
2/1/2016,1924.82,1919.62,1926.11,1912.85
2/2/2016,1906.6,1914.96,1920.02,1906.06
2/3/2016,1890.67,1893.83,1894.72,1882.75
2/4/2016,1916.26,1900.48,1917.09,1897.18
2/5/2016,1917.79,1914.55,1921.76,1910.31
2/11/2016,1861.54,1872.68,1877.77,1858.9
2/12/2016,1835.28,1850.67,1857.12,1817.97
2/15/2016,1862.2,1857.33,1864.62,1847.6
2/16/2016,1888.3,1870.1,1892.15,1868.11
2/17/2016,1883.94,1889.41,1897.37,1881.03
2/18/2016,1908.84,1909.4,1910.12,1898.49
2/19/2016,1916.24,1904.5,1916.24,1902.24
2/22/2016,1916.36,1911.56,1921.14,1905.85
2/23/2016,1914.22,1928.85,1929.53,1909.79
2/24/2016,1912.53,1908.71,1918.63,1906.19
2/25/2016,1918.57,1919.08,1928.49,1906.99
2/26/2016,1920.16,1927.1,1927.8,1917.07
2/29/2016,1916.66,1921.76,1927.05,1916.66
3/2/2016,1947.42,1944.27,1949.94,1942.24
3/3/2016,1958.17,1957.83,1958.17,1946.57
3/4/2016,1955.63,1956.01,1958.46,1949.47
3/7/2016,1957.87,1961.26,1963.43,1955.97
3/8/2016,1946.12,1958.94,1958.94,1935.55
3/9/2016,1952.95,1940.55,1952.95,1938.32
3/10/2016,1969.33,1958.87,1976.19,1955.67
3/11/2016,1971.41,1968.3,1975.87,1966.65
3/14/2016,1972.27,1985.74,1985.9,1970.56
3/15/2016,1969.97,1975.61,1979.46,1966.44
3/16/2016,1974.9,1971.58,1982.08,1969.66
3/17/2016,1987.99,1984.69,2000.3,1984.33
3/18/2016,1992.12,1996.31,1996.31,1986.04
3/21/2016,1989.76,1999.25,2003.12,1982.7
3/22/2016,1996.81,1993.37,1997.76,1986.87
3/23/2016,1995.12,1996.47,2001.67,1989.84
3/24/2016,1985.97,1988.46,1992.76,1981.17
3/25/2016,1983.81,1991.06,1991.06,1981.53
3/28/2016,1982.54,1984.93,1992.46,1981.37
3/29/2016,1994.91,1986.93,1997.33,1984.07
3/30/2016,2002.14,2005.24,2009.1,1998.51
3/31/2016,1995.85,2005.72,2007.43,1986.74
4/1/2016,1973.57,1994.77,1994.77,1970.17
4/4/2016,1978.97,1974.73,1979.03,1969.35
4/5/2016,1962.74,1972.38,1973.17,1959.26
4/6/2016,1971.32,1963.17,1975.09,1961.51
4/7/2016,1973.89,1978.75,1980.43,1964.99
4/8/2016,1972.05,1961.29,1972.12,1954.11
4/11/2016,1970.37,1972.25,1973.9,1963.21
4/12/2016,1981.32,1970.5,1981.73,1968.5
4/14/2016,2015.93,2004.15,2016.03,2000.83
4/15/2016,2014.71,2013.38,2016.95,2008.68
4/18/2016,2009.1,2001.35,2009.55,1998.49
4/19/2016,2011.36,2015.1,2020.29,2007.68
4/20/2016,2005.83,2017.05,2023.77,2005.82
4/21/2016,2022.1,2014.6,2022.1,2009.45
4/22/2016,2015.49,2014.93,2017.9,2010.94
4/25/2016,2014.55,2016.05,2016.65,2007.18
4/26/2016,2019.63,2013.26,2021.59,2011.85
4/27/2016,2015.4,2019.31,2019.86,2012.75
4/28/2016,2000.93,2020.83,2022.99,1998.6
4/29/2016,1994.15,1998.68,1999.34,1983.3
5/2/2016,1978.15,1991.84,1991.84,1977.03
5/3/2016,1986.41,1988.34,1989.41,1979.66
5/4/2016,1976.71,1978.24,1982.38,1969.22
5/9/2016,1967.81,1974.52,1976.14,1962.92
5/10/2016,1982.5,1965.86,1982.5,1964.9
5/11/2016,1980.1,1989.17,1989.17,1970.48
5/12/2016,1977.49,1973.28,1981.49,1970.54
5/13/2016,1966.99,1979.97,1980.45,1962.77
5/16/2016,1967.91,1961.91,1970.53,1961.32
5/17/2016,1968.06,1973.86,1975.1,1962.57
5/18/2016,1956.73,1962.78,1964.34,1945.56
5/19/2016,1946.78,1953.91,1954.29,1942.48
5/20/2016,1947.67,1943.84,1951.5,1940.36
5/23/2016,1955.25,1954.26,1956.77,1940.44
5/24/2016,1937.68,1951.18,1951.39,1937.67
5/25/2016,1960.51,1953.63,1964.91,1951.17
5/26/2016,1957.06,1965.81,1967.45,1955.97
5/27/2016,1969.17,1962.33,1971.27,1959.75
5/30/2016,1967.13,1969.72,1970.54,1955.49
5/31/2016,1983.4,1962.47,1984.18,1958.16
6/1/2016,1982.72,1976.87,1986.76,1975.82
6/2/2016,1985.11,1983.86,1988,1978.82
6/3/2016,1985.84,1991.58,1991.58,1979.66
6/7/2016,2011.63,1993.08,2011.67,1992.77
6/8/2016,2027.08,2013.72,2027.09,2008.59
6/9/2016,2024.17,2028.02,2035.27,2012.14
6/10/2016,2017.63,2022.77,2022.77,2014.15
6/13/2016,1979.06,2001.03,2001.79,1976.69
6/14/2016,1972.03,1976.8,1982.32,1965.34
6/15/2016,1968.83,1972,1975.87,1960.97
6/16/2016,1951.99,1971.53,1974.01,1944.8
6/17/2016,1953.4,1966.23,1970.54,1949.6
6/20/2016,1981.12,1974.43,1984.07,1969.56
6/21/2016,1982.7,1977.8,1983.87,1971.99
6/22/2016,1992.58,1981.78,1994.76,1979.37
6/23/2016,1986.71,1989.42,1990.71,1980.14
6/24/2016,1925.24,2001.55,2001.55,1892.75
6/27/2016,1926.85,1901.85,1926.87,1900.83
6/28/2016,1936.22,1907.71,1937.99,1907.49
6/29/2016,1956.36,1946.31,1966.21,1941.9
6/30/2016,1970.35,1971.54,1972.81,1959.28
7/1/2016,1987.32,1977.36,1993.98,1975.89
7/4/2016,1995.3,1989.44,1997.37,1985.11
7/5/2016,1989.85,1995.69,1996.77,1985.94
7/6/2016,1953.12,1980.11,1982.8,1944.33
7/7/2016,1974.08,1963.3,1976.49,1959.83
7/8/2016,1963.1,1972.28,1979.75,1956.91
7/11/2016,1988.54,1979.36,1990.95,1977.81
7/12/2016,1991.23,1991.13,1998.03,1986.45
7/13/2016,2005.55,2007.65,2013.6,1995.84
7/14/2016,2008.77,2004.12,2009.67,1997.94
7/15/2016,2017.26,2015.37,2022.34,2011.1
7/18/2016,2021.11,2018.22,2022.11,2012.3
7/19/2016,2016.89,2022.8,2023.22,2010.27
7/20/2016,2015.46,2013.4,2015.47,2003.87
7/21/2016,2012.22,2019.36,2020.55,2007.59
7/22/2016,2010.34,2005.37,2014.44,2002.66
7/25/2016,2012.32,2014.74,2020.69,2006.63
7/26/2016,2027.34,2009.4,2027.34,2008.25
7/27/2016,2025.05,2027.07,2030.69,2021.15
7/28/2016,2021.1,2029.07,2029.38,2014.36
7/29/2016,2016.19,2023.24,2028.99,2016.19
8/1/2016,2029.61,2024.71,2031.58,2024.57
8/2/2016,2019.03,2023.55,2026.1,2017.59
8/3/2016,1994.79,2008.68,2008.68,1993
8/4/2016,2000.03,2006.08,2006.48,1994.73
8/5/2016,2017.94,2006.23,2018.16,2004.37
8/8/2016,2031.12,2025.55,2031.14,2018.81
8/9/2016,2043.78,2033.52,2046.03,2032.18
8/10/2016,2044.64,2043.03,2049.36,2039.86
8/11/2016,2048.8,2042.64,2048.8,2035.25
8/12/2016,2050.47,2053.82,2060.84,2046.15
8/16/2016,2047.76,2056,2063.09,2047.73
8/17/2016,2043.75,2045.37,2048.29,2032.53
8/18/2016,2055.47,2048.15,2056.09,2041.9
8/19/2016,2056.24,2057.9,2059.3,2049.52
8/22/2016,2042.16,2054.37,2054.71,2040.51
8/23/2016,2049.93,2044.27,2051.43,2041.86
8/24/2016,2043.76,2050.82,2052.74,2039.53
8/25/2016,2042.92,2041.58,2046,2035.01
8/26/2016,2037.5,2036.74,2039.91,2027.68
8/29/2016,2032.35,2028.64,2034.63,2024.93
8/30/2016,2039.74,2038.6,2049.99,2036.76
8/31/2016,2034.65,2038.58,2041.17,2027.24
9/1/2016,2032.72,2022.96,2032.72,2016.47
9/2/2016,2038.31,2033.92,2039.18,2030.17
9/5/2016,2060.08,2049.19,2061,2047.49
9/6/2016,2066.53,2058.21,2067.77,2057.26
9/7/2016,2061.88,2068.81,2073.89,2061.88
9/8/2016,2063.73,2064.96,2070.66,2053.2
9/9/2016,2037.87,2048.94,2049.3,2029.46
9/12/2016,1991.48,2003.67,2011.04,1991.47
9/13/2016,1999.36,2011.93,2013.03,1997.58
9/19/2016,2015.78,1997.43,2019.45,1997.1
9/20/2016,2025.71,2014.5,2026.56,2010.25
9/21/2016,2035.99,2022.81,2035.99,2021.78
9/22/2016,2049.7,2050.31,2060.26,2048.8
9/23/2016,2054.07,2053.22,2057.35,2048.96
9/26/2016,2047.11,2052.76,2060.71,2042.7
9/27/2016,2062.82,2037.32,2064.89,2031.13
9/28/2016,2053.06,2062.57,2062.98,2051.68
9/29/2016,2068.72,2063.74,2072.09,2063.74
9/30/2016,2043.63,2054.25,2056.33,2042.77
10/4/2016,2054.86,2056.94,2059.25,2050.46
10/5/2016,2053,2043.37,2056.01,2036.87
10/6/2016,2065.3,2069.3,2070.43,2055.83
10/7/2016,2053.8,2065.95,2067.49,2051.6
10/10/2016,2056.82,2047.19,2058.73,2039.99
10/11/2016,2031.93,2053.29,2060.78,2030.51
10/12/2016,2033.73,2022.97,2037.02,2022.39
10/13/2016,2015.44,2033.99,2035.93,2014.89
10/14/2016,2022.66,2021.66,2028.76,2021.11
10/17/2016,2027.61,2028.93,2033.56,2011.81
10/18/2016,2040.43,2027.81,2040.72,2026.47
10/19/2016,2040.94,2036.18,2050.51,2035.9
10/20/2016,2040.6,2044.12,2048.25,2036.54
10/21/2016,2033,2039.4,2040.4,2029.79
10/24/2016,2047.74,2037.19,2047.74,2036.77
10/25/2016,2037.17,2042.29,2042.65,2031.25
10/26/2016,2013.89,2030.37,2030.37,2002.29
10/27/2016,2024.12,2018.24,2026.33,2015.66
10/28/2016,2019.42,2021.97,2026.85,2015.72
10/31/2016,2008.19,2011.29,2016.01,2005.95
11/1/2016,2007.39,2003.41,2010.51,1990.45
11/2/2016,1978.94,1995.41,1997.46,1976.34
11/3/2016,1983.8,1974.93,1988.82,1973.58
11/4/2016,1982.02,1983.87,1985.29,1976.57
11/7/2016,1997.58,1997.58,2001.74,1992.14
11/8/2016,2003.38,2009.56,2010.17,1994.33
11/9/2016,1958.38,2008.08,2015.23,1931.07
11/10/2016,2002.6,1989.85,2002.6,1983.26
11/11/2016,1984.43,1988.87,1994.05,1982.15
11/14/2016,1974.4,1982.93,1988.65,1974.27
11/15/2016,1967.53,1977.33,1978.94,1967.21
11/16/2016,1979.65,1980.82,1985.67,1976.63
11/17/2016,1980.55,1976.21,1983.87,1968.8
11/18/2016,1974.58,1983.07,1983.26,1968.13
11/21/2016,1966.05,1971.03,1976.23,1962.42
11/22/2016,1983.47,1976.07,1986.82,1974.05
11/23/2016,1987.95,1987.64,1996.65,1981.22
11/24/2016,1971.26,1985.11,1988.96,1968.5
11/25/2016,1974.46,1972.6,1978.45,1969.09
11/28/2016,1978.13,1976.58,1983.43,1966.78
11/29/2016,1978.39,1977.1,1982.53,1972.31
11/30/2016,1983.48,1980.38,1988.44,1977.09
12/1/2016,1983.75,1987.48,1989.08,1979.67
12/2/2016,1970.61,1980.14,1981.64,1966.42
12/5/2016,1963.36,1965.71,1971.24,1960.65
12/6/2016,1989.86,1976.51,1993.47,1976.51
12/7/2016,1991.89,1995.69,1997.62,1987.26
12/8/2016,2031.07,2008.31,2031.07,2007.57
12/9/2016,2024.69,2024.52,2026.83,2019.79
12/12/2016,2027.24,2031.95,2031.95,2020.97
12/13/2016,2035.98,2026.39,2035.99,2023.61
12/14/2016,2036.87,2043.07,2044.42,2031.18
12/15/2016,2036.65,2022.14,2040.62,2021.76
12/16/2016,2042.24,2037.35,2043.6,2033.23
12/19/2016,2038.39,2039.4,2046.03,2037.04
12/20/2016,2041.94,2044.87,2047.38,2040.81
12/21/2016,2037.96,2049.47,2053.46,2037.96
12/22/2016,2035.73,2041.61,2042.9,2033.99
12/23/2016,2035.9,2036.17,2037.71,2031.54
12/26/2016,2037.75,2038.33,2039.76,2034.8
12/27/2016,2042.17,2040.74,2044.43,2037.12
12/28/2016,2024.49,2021.86,2029.69,2020.86
12/29/2016,2026.46,2020.42,2026.57,2016.25
1/2/2017,2026.16,2022.23,2031.79,2015.68
1/3/2017,2043.97,2034.31,2044.07,2028.47
1/4/2017,2045.64,2046.29,2046.29,2040.61
1/5/2017,2041.95,2045.52,2046.5,2039.49
1/6/2017,2049.12,2048.11,2051.84,2045.66
1/9/2017,2048.78,2053.18,2053.18,2046.47
1/10/2017,2045.12,2043.3,2046.78,2039.5
1/11/2017,2075.17,2048.08,2079.7,2047.56
1/12/2017,2087.14,2077.69,2087.14,2073.89
1/13/2017,2076.79,2077.12,2080.94,2073.44
1/16/2017,2064.17,2077.03,2080.05,2058.93
1/17/2017,2071.87,2067.52,2078.8,2065.53
1/18/2017,2070.54,2073.77,2075.23,2058.35
1/19/2017,2072.79,2085.61,2091.02,2065.03
1/20/2017,2065.61,2065.54,2072.32,2064
1/23/2017,2065.99,2067.62,2073.8,2058.91
1/24/2017,2065.76,2070.22,2072.66,2058.59
1/25/2017,2066.94,2075.33,2077.72,2062.96
1/26/2017,2083.59,2074.77,2088.6,2068.5
1/31/2017,2067.57,2077.66,2079.97,2067.57
2/1/2017,2080.48,2075.31,2082.7,2073.97
2/2/2017,2071.01,2080.23,2092.45,2067.76
2/3/2017,2073.16,2075.9,2079.85,2064.05
2/6/2017,2077.66,2085.73,2088.37,2073.03
2/7/2017,2075.21,2077.8,2079.23,2071.05
2/8/2017,2065.08,2072.58,2072.58,2052.29
2/9/2017,2065.88,2067.15,2072.69,2062.12
2/10/2017,2075.08,2075.8,2080.74,2072.23
2/13/2017,2078.65,2074.94,2078.66,2070.36
2/14/2017,2074.57,2079.3,2081.59,2068.16
2/15/2017,2083.86,2073.6,2087.69,2069.89
2/16/2017,2081.84,2088.09,2092.59,2078.35
2/17/2017,2080.58,2072.57,2081.18,2072.57
2/20/2017,2084.39,2084.16,2085.59,2077.13
2/21/2017,2102.93,2085.97,2108.48,2085
2/22/2017,2106.61,2106.42,2108.98,2101.56
2/23/2017,2107.63,2106.15,2108.99,2103.11
2/24/2017,2094.12,2106.43,2107.83,2090.05
2/27/2017,2085.52,2095.47,2097.24,2084.08
2/28/2017,2091.64,2087.26,2094.41,2084.36
3/2/2017,2102.65,2105.19,2112.58,2096.31
3/3/2017,2078.75,2090.92,2091.59,2072.09
3/6/2017,2081.36,2073.2,2083.8,2067.68
3/7/2017,2094.05,2080.77,2096.79,2079.16
3/8/2017,2095.41,2092.27,2101.56,2088.19
3/9/2017,2091.06,2098.29,2100.08,2090.73
3/10/2017,2097.35,2088.67,2102.05,2082.31
3/13/2017,2117.59,2102.37,2122.88,2100.91
3/14/2017,2133.78,2127.12,2135.5,2124.42
3/15/2017,2133,2128.42,2135.38,2127.26
3/16/2017,2150.08,2154.98,2156.85,2143.01
3/17/2017,2164.58,2150.47,2164.59,2148.86
3/20/2017,2157.01,2160.32,2160.57,2151.51
3/21/2017,2178.38,2162.95,2181.99,2160.25
3/22/2017,2168.3,2159.97,2170,2158.96
3/23/2017,2172.72,2174.09,2182.42,2170.56
3/24/2017,2168.95,2171.36,2179.34,2163.34
3/27/2017,2155.66,2161.17,2165.25,2153.14
3/28/2017,2163.31,2166.58,2169.14,2157.71
3/29/2017,2166.98,2172.31,2172.31,2162.04
3/30/2017,2164.64,2170.18,2174.16,2159.16
3/31/2017,2160.23,2166.62,2166.93,2159.8
4/3/2017,2167.51,2166.04,2171.33,2161.26
4/4/2017,2161.1,2165.23,2166.94,2156.89
4/5/2017,2160.85,2161.9,2164.85,2146.98
4/6/2017,2152.75,2152.64,2153.83,2143.3
4/7/2017,2151.73,2154.87,2155.7,2142.51
4/10/2017,2133.32,2148.83,2148.83,2128.35
4/11/2017,2123.85,2129.23,2136.55,2117.82
4/12/2017,2128.91,2128.17,2129.82,2122.94
4/13/2017,2148.61,2130.64,2148.61,2125.87
4/14/2017,2134.88,2138.28,2141.61,2127.8
4/17/2017,2145.76,2140.87,2150.7,2138.7
4/18/2017,2148.46,2155.36,2155.36,2139.31
4/19/2017,2138.4,2144.98,2148.03,2133.82
4/20/2017,2149.15,2138.19,2150.43,2134.05
4/21/2017,2165.04,2161.24,2169.46,2156.64
4/24/2017,2173.74,2175.5,2177.89,2166.83
4/25/2017,2196.85,2175.7,2196.85,2174.11
4/26/2017,2207.84,2202.37,2210.61,2200.73
4/27/2017,2209.46,2201.72,2211.59,2199.76
4/28/2017,2205.44,2214.36,2217.04,2202.2
5/2/2017,2219.67,2213.61,2229.74,2212.87
5/4/2017,2241.24,2224.91,2241.24,2224.91
5/8/2017,2292.76,2245.61,2292.76,2244.23
5/10/2017,2270.12,2294.1,2323.22,2264.31
5/11/2017,2296.37,2278.47,2297.67,2271.66
5/12/2017,2286.02,2296.06,2296.51,2283.38
5/15/2017,2290.65,2288.23,2297.31,2280.6
5/16/2017,2295.33,2306.73,2309,2283.84
5/17/2017,2293.08,2291.56,2295.87,2283.01
5/18/2017,2286.82,2271.27,2288.85,2267.08
5/19/2017,2288.48,2286.78,2293.82,2282.13
5/22/2017,2304.03,2300.68,2305.21,2292.95
5/23/2017,2311.74,2308.69,2326.57,2303.15
5/24/2017,2317.34,2319.37,2322.54,2312.93
5/25/2017,2342.93,2325.49,2343.72,2321.26
5/26/2017,2355.3,2344.39,2364.8,2341.61
5/29/2017,2352.97,2362.59,2371.67,2344.25
5/30/2017,2343.68,2356.54,2358.69,2332.16
5/31/2017,2347.38,2339.25,2355.23,2338.25
6/1/2017,2344.61,2348.31,2351.31,2335.63
6/2/2017,2371.72,2353.77,2372.65,2353.45
6/5/2017,2368.62,2376.66,2376.83,2363.61
6/7/2017,2360.14,2364.96,2369.43,2356.71
6/8/2017,2363.57,2361.64,2365.52,2347.62
6/9/2017,2381.69,2371.22,2385.15,2367.81
6/12/2017,2357.87,2370.69,2374.7,2353.35
6/13/2017,2374.7,2358.92,2375.81,2358.92
6/14/2017,2372.64,2384.54,2387.29,2366.92
6/15/2017,2361.65,2373.36,2378.04,2350.37
6/16/2017,2361.83,2364.2,2365.37,2355.29
6/19/2017,2370.9,2364.02,2377.2,2356.84
6/20/2017,2369.23,2382.54,2382.54,2365.45
6/21/2017,2357.53,2358.23,2359.97,2346.19
6/22/2017,2370.37,2364.22,2370.39,2354.1
6/23/2017,2378.6,2371.54,2380.94,2369.17
6/26/2017,2388.66,2381.09,2390.7,2377.88
6/27/2017,2391.95,2386.76,2397.14,2383.47
6/28/2017,2382.56,2382.91,2390.89,2380.75
6/29/2017,2395.66,2396.81,2402.8,2393.57
6/30/2017,2391.79,2382.15,2391.81,2381.4
7/3/2017,2394.48,2397.66,2399.9,2384.55
7/4/2017,2380.52,2395.24,2398.02,2376.41
7/5/2017,2388.35,2377.01,2390.29,2375.63
7/6/2017,2387.81,2390.31,2392.5,2380.82
7/7/2017,2379.87,2376.29,2385.02,2372.83
7/10/2017,2382.1,2386.3,2389.87,2378.04
7/11/2017,2396,2386.42,2396.46,2382.69
7/12/2017,2391.77,2395.41,2399.28,2390.45
7/13/2017,2409.49,2405.76,2422.26,2402.92
7/14/2017,2414.63,2418.27,2421.48,2411.34
7/17/2017,2425.1,2427.76,2430.34,2419.91
7/18/2017,2426.04,2425.07,2426.16,2419.17
7/19/2017,2429.94,2430.09,2430.09,2419.64
7/20/2017,2441.84,2436.06,2443.69,2427.95
7/21/2017,2450.06,2438.78,2451.59,2437.84
7/24/2017,2451.53,2451.41,2451.53,2443.65
7/25/2017,2439.9,2450.76,2453.17,2437.14
7/26/2017,2434.51,2446.82,2446.96,2429.62
7/27/2017,2443.24,2443.28,2448.24,2435.49
7/28/2017,2400.99,2433.46,2434.38,2399.06
7/31/2017,2402.71,2392.02,2403.9,2388.39
8/1/2017,2422.96,2397.12,2432.62,2394.27
8/2/2017,2427.63,2431.94,2434.47,2424.18
8/3/2017,2386.85,2423.21,2423.55,2374.11
8/4/2017,2395.45,2389.74,2400.33,2383.45
8/7/2017,2398.75,2402.57,2412.13,2395.74
8/8/2017,2394.73,2404.68,2410.22,2383.94
8/9/2017,2368.39,2379.7,2387.53,2366.33
8/10/2017,2359.47,2360.95,2371.5,2339.06
8/11/2017,2319.71,2323.06,2335.12,2310.2
8/14/2017,2334.22,2336.02,2341.78,2327.8
8/16/2017,2348.26,2355.74,2358.46,2343.72
8/17/2017,2361.67,2351.61,2364.5,2346.74
8/18/2017,2358.37,2340.19,2362.43,2340.19
8/21/2017,2355,2363.38,2363.38,2351.96
8/22/2017,2365.33,2360.29,2369.02,2359.97
8/23/2017,2366.4,2376.53,2379.59,2360.71
8/24/2017,2375.84,2370.12,2382.72,2368.29
8/25/2017,2378.51,2381.47,2384.59,2372.67
8/28/2017,2370.3,2376.38,2383.46,2366.23
8/29/2017,2364.74,2356.2,2364.74,2332.85
8/30/2017,2372.29,2368.13,2372.29,2363.43
8/31/2017,2363.19,2373.96,2377.02,2355.29
9/1/2017,2357.69,2367.45,2370.25,2351.37
9/4/2017,2329.65,2316.89,2344.82,2316.89
9/5/2017,2326.62,2340.62,2340.62,2319.94
9/6/2017,2319.82,2324.84,2325.56,2314.31
9/7/2017,2346.19,2328.94,2349.79,2328.92
9/8/2017,2343.72,2350.19,2351.73,2340.63
9/11/2017,2359.08,2354.86,2369.72,2354.35
9/12/2017,2365.47,2372.02,2372.45,2359.12
9/13/2017,2360.18,2370.54,2373.61,2360.17
9/14/2017,2377.66,2365.54,2377.66,2358.43
9/15/2017,2386.07,2368.44,2386.07,2365.37
9/18/2017,2418.21,2390.58,2418.24,2389.65
9/19/2017,2416.05,2419.3,2422.05,2411.68
9/20/2017,2412.2,2420.82,2429.12,2405.78
9/21/2017,2406.5,2412.01,2415.13,2401.89
9/22/2017,2388.71,2404.35,2409.3,2381.81
9/25/2017,2380.4,2388.77,2392.44,2374.69
9/26/2017,2374.32,2371.62,2381.31,2365.34
9/27/2017,2372.57,2376.89,2377.18,2368.92
9/28/2017,2373.14,2374.1,2379.54,2365.67
9/29/2017,2394.47,2378.66,2394.47,2378.66
10/10/2017,2433.81,2425.63,2443.2,2421.1
10/11/2017,2458.16,2442.49,2458.16,2439.81
10/12/2017,2474.76,2461.7,2474.76,2459.48
10/13/2017,2473.62,2473.65,2479.73,2468.14
10/16/2017,2480.05,2483.17,2487.71,2470.24
10/17/2017,2484.37,2484.96,2487.88,2478.76
10/18/2017,2482.91,2481.53,2490.58,2475.67
10/19/2017,2473.06,2485.72,2490.94,2468.67
10/20/2017,2489.54,2477.3,2489.54,2476.88
10/23/2017,2490.05,2497.65,2500.33,2485.48
10/24/2017,2490.49,2489.31,2497.35,2487.17
10/25/2017,2492.5,2495.87,2497.41,2481.48
10/26/2017,2480.63,2489.6,2495.99,2480.63
10/27/2017,2496.63,2485.44,2499.15,2479.67
10/30/2017,2501.93,2513.87,2513.87,2497.42
10/31/2017,2523.43,2500.21,2528.32,2498.05
11/1/2017,2556.47,2535.97,2556.47,2535.83
11/2/2017,2546.36,2560.34,2561.63,2542.02
11/3/2017,2557.97,2558.37,2558.37,2539.72
11/6/2017,2549.41,2557.29,2559.9,2529.94
11/7/2017,2545.44,2548.3,2554.13,2540.67
11/8/2017,2552.4,2534.48,2558.74,2533.73
11/9/2017,2550.57,2559.93,2559.93,2536.54
11/10/2017,2542.95,2541.18,2547.61,2534.6
11/13/2017,2530.35,2548.27,2552.28,2527.2
11/14/2017,2526.64,2532.55,2532.95,2520.99
11/15/2017,2518.25,2525.6,2526.61,2511.76
11/16/2017,2534.79,2522.42,2538.28,2514.51
11/17/2017,2533.99,2546.05,2559.1,2533.99
11/20/2017,2527.67,2536.8,2542.62,2523.52
11/21/2017,2530.7,2533.85,2539.88,2525.96
11/22/2017,2540.51,2546.61,2553.22,2535.19
11/23/2017,2537.15,2542.34,2544.58,2532.45
11/24/2017,2544.33,2539.79,2544.33,2533.98
11/27/2017,2507.81,2544.74,2546.71,2506.69
11/28/2017,2514.19,2512.52,2521.06,2500.93
11/29/2017,2512.9,2517.26,2524.41,2508.66
11/30/2017,2476.37,2502.22,2506.32,2474.28
12/1/2017,2475.41,2488.92,2488.92,2472.75
12/4/2017,2501.67,2486.72,2501.67,2476.29
12/5/2017,2510.12,2490.73,2513.68,2487.15
12/6/2017,2474.37,2510.19,2510.47,2474.29
12/7/2017,2461.98,2479.55,2480.85,2452.4
12/8/2017,2464,2470.09,2473.17,2459.02
12/11/2017,2471.49,2467.81,2471.99,2457.98
12/12/2017,2461,2471.23,2471.43,2455.39
12/13/2017,2480.55,2462.42,2481.92,2457.7
12/14/2017,2469.48,2486.57,2514.61,2469.48
12/15/2017,2482.07,2488.39,2495.08,2475.99
12/18/2017,2481.88,2488.83,2488.83,2477.29
12/19/2017,2478.53,2487.83,2498.67,2470.49
12/20/2017,2472.37,2473.82,2484.5,2470.62
12/21/2017,2429.83,2471.34,2471.73,2429.83
12/22/2017,2440.54,2437.59,2444.57,2426.94
12/26/2017,2427.34,2447.67,2457.19,2427.34
12/27/2017,2436.67,2420.86,2436.68,2411.48
12/28/2017,2467.49,2439.31,2467.51,2437.26
